time_s,x_tip_m,y_sample_m,s_separation_m,contact_status
5.995360000000000142e-04,-4.395633374992529617e-10,0.000000000000000000e+00,2.356043666250074543e-08,0.000000000000000000e+00
5.995520000000000493e-04,1.990462525609774334e-10,0.000000000000000000e+00,2.419904625256097717e-08,0.000000000000000000e+00
5.995680000000000844e-04,8.374719240696559004e-10,0.000000000000000000e+00,2.483747192406965471e-08,0.000000000000000000e+00
5.995840000000000111e-04,1.475079294595520365e-09,0.000000000000000000e+00,2.547507929459552145e-08,0.000000000000000000e+00
5.996000000000000461e-04,2.111234781048680712e-09,0.000000000000000000e+00,2.611123478104868014e-08,0.000000000000000000e+00
5.996160000000000812e-04,2.745306229265994937e-09,0.000000000000000000e+00,2.674530622926599478e-08,0.000000000000000000e+00
5.996320000000000079e-04,3.376663542190238452e-09,0.000000000000000000e+00,2.737666354219023912e-08,0.000000000000000000e+00
5.996480000000000430e-04,4.004679306018840403e-09,0.000000000000000000e+00,2.800467930601884107e-08,0.000000000000000000e+00
5.996640000000000780e-04,4.628729413699955779e-09,0.000000000000000000e+00,2.862872941369995479e-08,0.000000000000000000e+00
5.996800000000000047e-04,5.248193685156272642e-09,0.000000000000000000e+00,2.924819368515627248e-08,0.000000000000000000e+00
5.996960000000000398e-04,5.862456483620187460e-09,0.000000000000000000e+00,2.986245648362019061e-08,0.000000000000000000e+00
5.997120000000000749e-04,6.470907327467834128e-09,0.000000000000000000e+00,3.047090732746783645e-08,0.000000000000000000e+00
5.997280000000000015e-04,7.072941496943907859e-09,0.000000000000000000e+00,3.107294149694390770e-08,0.000000000000000000e+00
5.997440000000000366e-04,7.667960635174295738e-09,0.000000000000000000e+00,3.166796063517429392e-08,0.000000000000000000e+00
5.997600000000000717e-04,8.255373342869184511e-09,0.000000000000000000e+00,3.225537334286918601e-08,0.000000000000000000e+00
5.997759999999999984e-04,8.834595766125568781e-09,0.000000000000000000e+00,3.283459576612556697e-08,0.000000000000000000e+00
5.997920000000000335e-04,9.405052176744931066e-09,0.000000000000000000e+00,3.340505217674492925e-08,0.000000000000000000e+00
5.998080000000000685e-04,9.966175544489299844e-09,0.000000000000000000e+00,3.396617554448929638e-08,0.000000000000000000e+00
5.998239999999999952e-04,1.051740810070686408e-08,0.000000000000000000e+00,3.451740810070686558e-08,0.000000000000000000e+00
5.998400000000000303e-04,1.105820189276691633e-08,0.000000000000000000e+00,3.505820189276691286e-08,0.000000000000000000e+00
5.998560000000000654e-04,1.158801932875298715e-08,0.000000000000000000e+00,3.558801932875298534e-08,0.000000000000000000e+00
5.998719999999999920e-04,1.210633371187273824e-08,0.000000000000000000e+00,3.610633371187273643e-08,0.000000000000000000e+00
5.998880000000000271e-04,1.261262976405334245e-08,0.000000000000000000e+00,3.661262976405334063e-08,0.000000000000000000e+00
5.999040000000000622e-04,1.310640413820185574e-08,0.000000000000000000e+00,3.710640413820185393e-08,0.000000000000000000e+00
5.999199999999999889e-04,1.358716591862130908e-08,0.000000000000000000e+00,3.758716591862130726e-08,0.000000000000000000e+00
5.999360000000000239e-04,1.405443710908502726e-08,0.000000000000000000e+00,3.805443710908502710e-08,0.000000000000000000e+00
5.999520000000000590e-04,1.450775310808391270e-08,0.000000000000000000e+00,3.850775310808391254e-08,0.000000000000000000e+00
5.999679999999999857e-04,1.494666317077419020e-08,0.000000000000000000e+00,3.894666317077419004e-08,0.000000000000000000e+00
5.999840000000000208e-04,1.537073085716629266e-08,0.000000000000000000e+00,3.937073085716629581e-08,0.000000000000000000e+00
6.000000000000000559e-04,1.577953446610926072e-08,0.000000000000000000e+00,3.977953446610926056e-08,0.000000000000000000e+00
6.000160000000000909e-04,1.617266745463906975e-08,0.000000000000000000e+00,4.017266745463906628e-08,0.000000000000000000e+00
6.000320000000000176e-04,1.654973884227393416e-08,0.000000000000000000e+00,4.054973884227393731e-08,0.000000000000000000e+00
6.000480000000000527e-04,1.691037359985446967e-08,0.000000000000000000e+00,4.091037359985446951e-08,0.000000000000000000e+00
6.000640000000000878e-04,1.725421302254205333e-08,0.000000000000000000e+00,4.125421302254205318e-08,0.000000000000000000e+00
6.000800000000000144e-04,1.758091508660436399e-08,0.000000000000000000e+00,4.158091508660436383e-08,0.000000000000000000e+00
6.000960000000000495e-04,1.789015478963323963e-08,0.000000000000000000e+00,4.189015478963323947e-08,0.000000000000000000e+00
6.001120000000000846e-04,1.818162447385643863e-08,0.000000000000000000e+00,4.218162447385643516e-08,0.000000000000000000e+00
6.001280000000000113e-04,1.845503413222166744e-08,0.000000000000000000e+00,4.245503413222166728e-08,0.000000000000000000e+00
6.001440000000000463e-04,1.871011169694834311e-08,0.000000000000000000e+00,4.271011169694833964e-08,0.000000000000000000e+00
6.001600000000000814e-04,1.894660331026001922e-08,0.000000000000000000e+00,4.294660331026001906e-08,0.000000000000000000e+00
6.001760000000000081e-04,1.916427357702803628e-08,0.000000000000000000e+00,4.316427357702803943e-08,0.000000000000000000e+00
6.001920000000000432e-04,1.936290579907498294e-08,0.000000000000000000e+00,4.336290579907498278e-08,0.000000000000000000e+00
6.002080000000000783e-04,1.954230219090474643e-08,0.000000000000000000e+00,4.354230219090474627e-08,0.000000000000000000e+00
6.002240000000000049e-04,1.970228407664438954e-08,0.000000000000000000e+00,4.370228407664438607e-08,0.000000000000000000e+00
6.002400000000000400e-04,1.984269206800173944e-08,0.000000000000000000e+00,4.384269206800173598e-08,0.000000000000000000e+00
6.002560000000000751e-04,1.996338622306146346e-08,0.000000000000000000e+00,4.396338622306145999e-08,0.000000000000000000e+00
6.002720000000000018e-04,2.006424618576141844e-08,0.000000000000000000e+00,4.406424618576141497e-08,0.000000000000000000e+00
6.002880000000000368e-04,2.014517130591026445e-08,0.000000000000000000e+00,4.414517130591026429e-08,0.000000000000000000e+00
6.003040000000000719e-04,2.020608073962666296e-08,0.000000000000000000e+00,4.420608073962665949e-08,0.000000000000000000e+00
6.003199999999999986e-04,2.024691353009982182e-08,0.000000000000000000e+00,4.424691353009982166e-08,0.000000000000000000e+00
6.003360000000000337e-04,2.026762866859074016e-08,0.000000000000000000e+00,4.426762866859073669e-08,0.000000000000000000e+00
6.003520000000000688e-04,2.026820513561308413e-08,0.000000000000000000e+00,4.426820513561308398e-08,0.000000000000000000e+00
6.003679999999999954e-04,2.024864192225235114e-08,0.000000000000000000e+00,4.424864192225235429e-08,0.000000000000000000e+00
6.003840000000000305e-04,2.020895803160171303e-08,0.000000000000000000e+00,4.420895803160171618e-08,0.000000000000000000e+00
6.004000000000000656e-04,2.014919246031267570e-08,0.000000000000000000e+00,4.414919246031267223e-08,0.000000000000000000e+00
6.004159999999999922e-04,2.006940416027847171e-08,0.000000000000000000e+00,4.406940416027847155e-08,0.000000000000000000e+00
6.004320000000000273e-04,1.996967198048779285e-08,0.000000000000000000e+00,4.396967198048779269e-08,0.000000000000000000e+00
6.004480000000000624e-04,1.985009458910625578e-08,0.000000000000000000e+00,4.385009458910625562e-08,0.000000000000000000e+00
6.004639999999999891e-04,1.971079037586257820e-08,0.000000000000000000e+00,4.371079037586257804e-08,0.000000000000000000e+00
6.004800000000000242e-04,1.955189733483602064e-08,0.000000000000000000e+00,4.355189733483601717e-08,0.000000000000000000e+00
6.004960000000000592e-04,1.937357292776116055e-08,0.000000000000000000e+00,4.337357292776116040e-08,0.000000000000000000e+00
6.005119999999999859e-04,1.917599392798539831e-08,0.000000000000000000e+00,4.317599392798539816e-08,0.000000000000000000e+00
6.005280000000000210e-04,1.895935624523383806e-08,0.000000000000000000e+00,4.295935624523384120e-08,0.000000000000000000e+00
6.005440000000000561e-04,1.872387473135522828e-08,0.000000000000000000e+00,4.272387473135523143e-08,0.000000000000000000e+00
6.005600000000000912e-04,1.846978296724161248e-08,0.000000000000000000e+00,4.246978296724161232e-08,0.000000000000000000e+00
6.005760000000000178e-04,1.819733303113297162e-08,0.000000000000000000e+00,4.219733303113296815e-08,0.000000000000000000e+00
6.005920000000000529e-04,1.790679524853671871e-08,0.000000000000000000e+00,4.190679524853671524e-08,0.000000000000000000e+00
6.006080000000000880e-04,1.759845792401012351e-08,0.000000000000000000e+00,4.159845792401012666e-08,0.000000000000000000e+00
6.006240000000000146e-04,1.727262705507180130e-08,0.000000000000000000e+00,4.127262705507180445e-08,0.000000000000000000e+00
6.006400000000000497e-04,1.692962602852614063e-08,0.000000000000000000e+00,4.092962602852614047e-08,0.000000000000000000e+00
6.006560000000000848e-04,1.656979529950207506e-08,0.000000000000000000e+00,4.056979529950207160e-08,0.000000000000000000e+00
6.006720000000000115e-04,1.619349205352471287e-08,0.000000000000000000e+00,4.019349205352471271e-08,0.000000000000000000e+00
6.006880000000000466e-04,1.580108985195526971e-08,0.000000000000000000e+00,3.980108985195527286e-08,0.000000000000000000e+00
6.007040000000000816e-04,1.539297826115125305e-08,0.000000000000000000e+00,3.939297826115125620e-08,0.000000000000000000e+00
6.007200000000000083e-04,1.496956246571503340e-08,0.000000000000000000e+00,3.896956246571502993e-08,0.000000000000000000e+00
6.007360000000000434e-04,1.453126286621477302e-08,0.000000000000000000e+00,3.853126286621477616e-08,0.000000000000000000e+00
6.007520000000000785e-04,1.407851466177708142e-08,0.000000000000000000e+00,3.807851466177707795e-08,0.000000000000000000e+00
6.007680000000000051e-04,1.361176741796585505e-08,0.000000000000000000e+00,3.761176741796585489e-08,0.000000000000000000e+00
6.007840000000000402e-04,1.313148462037636277e-08,0.000000000000000000e+00,3.713148462037636592e-08,0.000000000000000000e+00
6.008000000000000753e-04,1.263814321438784034e-08,0.000000000000000000e+00,3.663814321438784018e-08,0.000000000000000000e+00
6.008160000000000020e-04,1.213223313153163252e-08,0.000000000000000000e+00,3.613223313153163070e-08,0.000000000000000000e+00
6.008320000000000371e-04,1.161425680294521771e-08,0.000000000000000000e+00,3.561425680294521920e-08,0.000000000000000000e+00
6.008480000000000721e-04,1.108472866039530617e-08,0.000000000000000000e+00,3.508472866039530435e-08,0.000000000000000000e+00
6.008639999999999988e-04,1.054417462536556071e-08,0.000000000000000000e+00,3.454417462536556055e-08,0.000000000000000000e+00
6.008800000000000339e-04,9.993131586716345728e-09,0.000000000000000000e+00,3.399313158671634722e-08,0.000000000000000000e+00
6.008960000000000690e-04,9.432146867435305685e-09,0.000000000000000000e+00,3.343214686743530222e-08,0.000000000000000000e+00
6.009119999999999956e-04,8.861777681008391878e-09,0.000000000000000000e+00,3.286177768100839337e-08,0.000000000000000000e+00
6.009280000000000307e-04,8.282590577951312816e-09,0.000000000000000000e+00,3.228259057795131266e-08,0.000000000000000000e+00
6.009440000000000658e-04,7.695160883051142460e-09,0.000000000000000000e+00,3.169516088305114230e-08,0.000000000000000000e+00
6.009599999999999925e-04,7.100072123877099138e-09,0.000000000000000000e+00,3.110007212387709650e-08,0.000000000000000000e+00
6.009760000000000275e-04,6.497915451128156101e-09,0.000000000000000000e+00,3.049791545112815511e-08,0.000000000000000000e+00
6.009920000000000626e-04,5.889289051393296557e-09,0.000000000000000000e+00,2.988928905139329392e-08,0.000000000000000000e+00
6.010079999999999893e-04,5.274797552907769880e-09,0.000000000000000000e+00,2.927479755290777137e-08,0.000000000000000000e+00
6.010240000000000244e-04,4.655051424895673921e-09,0.000000000000000000e+00,2.865505142489567542e-08,0.000000000000000000e+00
6.010400000000000595e-04,4.030666371095577416e-09,0.000000000000000000e+00,2.803066637109557726e-08,0.000000000000000000e+00
6.010559999999999861e-04,3.402262718071690943e-09,0.000000000000000000e+00,2.740226271807169161e-08,0.000000000000000000e+00
6.010720000000000212e-04,2.770464798918287481e-09,0.000000000000000000e+00,2.677046479891828608e-08,0.000000000000000000e+00
6.010880000000000563e-04,2.135900332969661591e-09,0.000000000000000000e+00,2.613590033296966185e-08,0.000000000000000000e+00
6.011040000000000914e-04,1.499199802131905302e-09,0.000000000000000000e+00,2.549919980213190556e-08,0.000000000000000000e+00
6.011200000000000180e-04,8.609958244561433649e-10,0.000000000000000000e+00,2.486099582445614279e-08,0.000000000000000000e+00
6.011360000000000531e-04,2.219225255756254481e-10,0.000000000000000000e+00,2.422192252557562405e-08,0.000000000000000000e+00
6.011520000000000882e-04,-4.173850913687864133e-10,0.000000000000000000e+00,2.358261490863121425e-08,0.000000000000000000e+00
6.011680000000000149e-04,-1.056291776688688834e-09,0.000000000000000000e+00,2.294370822331131266e-08,0.000000000000000000e+00
6.011840000000000499e-04,-1.694162665366818879e-09,0.000000000000000000e+00,2.230583733463317951e-08,0.000000000000000000e+00
6.012000000000000850e-04,-2.330363907907135082e-09,0.000000000000000000e+00,2.166963609209286435e-08,0.000000000000000000e+00
6.012160000000000117e-04,-2.964263300189433951e-09,0.000000000000000000e+00,2.103573669981056672e-08,0.000000000000000000e+00
6.012320000000000468e-04,-3.595230911702617207e-09,0.000000000000000000e+00,2.040476908829738346e-08,0.000000000000000000e+00
6.012480000000000819e-04,-4.222639711532321438e-09,0.000000000000000000e+00,1.977736028846767923e-08,0.000000000000000000e+00
6.012640000000000085e-04,-4.845866191480836643e-09,0.000000000000000000e+00,1.915413380851916320e-08,0.000000000000000000e+00
6.012800000000000436e-04,-5.464290985700085657e-09,0.000000000000000000e+00,1.853570901429991253e-08,0.000000000000000000e+00
6.012960000000000787e-04,-6.077299486221873331e-09,0.000000000000000000e+00,1.792270051377812568e-08,0.000000000000000000e+00
6.013120000000000053e-04,-6.684282453773691793e-09,0.000000000000000000e+00,1.731571754622630887e-08,0.000000000000000000e+00
6.013280000000000404e-04,-7.284636623273031283e-09,0.000000000000000000e+00,1.671536337672697021e-08,0.000000000000000000e+00
6.013440000000000755e-04,-7.877765303398425982e-09,0.000000000000000000e+00,1.612223469660157551e-08,0.000000000000000000e+00
6.013600000000000022e-04,-8.463078969641326485e-09,0.000000000000000000e+00,1.553692103035867336e-08,0.000000000000000000e+00
6.013760000000000373e-04,-9.039995850249374822e-09,0.000000000000000000e+00,1.496000414975062502e-08,0.000000000000000000e+00
6.013920000000000723e-04,-9.607942504478688967e-09,0.000000000000000000e+00,1.439205749552131087e-08,0.000000000000000000e+00
6.014079999999999990e-04,-1.016635439258040033e-08,0.000000000000000000e+00,1.383364560741959951e-08,0.000000000000000000e+00
6.014240000000000341e-04,-1.071467643695489579e-08,0.000000000000000000e+00,1.328532356304510405e-08,0.000000000000000000e+00
6.014400000000000692e-04,-1.125236357391597661e-08,0.000000000000000000e+00,1.274763642608402323e-08,0.000000000000000000e+00
6.014559999999999958e-04,-1.177888129551645047e-08,0.000000000000000000e+00,1.222111870448354937e-08,0.000000000000000000e+00
6.014720000000000309e-04,-1.229370618089656129e-08,0.000000000000000000e+00,1.170629381910343855e-08,0.000000000000000000e+00
6.014880000000000660e-04,-1.279632641662704406e-08,0.000000000000000000e+00,1.120367358337295578e-08,0.000000000000000000e+00
6.015039999999999927e-04,-1.328624230552951558e-08,0.000000000000000000e+00,1.071375769447048426e-08,0.000000000000000000e+00
6.015200000000000278e-04,-1.376296676346836720e-08,0.000000000000000000e+00,1.023703323653163264e-08,0.000000000000000000e+00
6.015360000000000628e-04,-1.422602580362024306e-08,0.000000000000000000e+00,9.773974196379756785e-09,0.000000000000000000e+00
6.015519999999999895e-04,-1.467495900773963870e-08,0.000000000000000000e+00,9.325040992260361139e-09,0.000000000000000000e+00
6.015680000000000246e-04,-1.510931998395206011e-08,0.000000000000000000e+00,8.890680016047939728e-09,0.000000000000000000e+00
6.015840000000000597e-04,-1.552867681061955232e-08,0.000000000000000000e+00,8.471323189380447519e-09,0.000000000000000000e+00
6.015999999999999863e-04,-1.593261246583725047e-08,0.000000000000000000e+00,8.067387534162749367e-09,0.000000000000000000e+00
6.016160000000000214e-04,-1.632072524213387332e-08,0.000000000000000000e+00,7.679274757866126518e-09,0.000000000000000000e+00
6.016320000000000565e-04,-1.669262914596374182e-08,0.000000000000000000e+00,7.307370854036258020e-09,0.000000000000000000e+00
6.016480000000000916e-04,-1.704795428159307261e-08,0.000000000000000000e+00,6.952045718406927231e-09,0.000000000000000000e+00
6.016640000000000182e-04,-1.738634721899871324e-08,0.000000000000000000e+00,6.613652781001286605e-09,0.000000000000000000e+00
6.016800000000000533e-04,-1.770747134541344054e-08,0.000000000000000000e+00,6.292528654586559298e-09,0.000000000000000000e+00
6.016960000000000884e-04,-1.801100720016813001e-08,0.000000000000000000e+00,5.988992799831869831e-09,0.000000000000000000e+00
6.017120000000000151e-04,-1.829665279249772677e-08,0.000000000000000000e+00,5.703347207502273068e-09,0.000000000000000000e+00
6.017280000000000502e-04,-1.856412390199485337e-08,0.000000000000000000e+00,5.435876098005146468e-09,0.000000000000000000e+00
6.017440000000000852e-04,-1.881315436141212769e-08,0.000000000000000000e+00,5.186845638587872153e-09,0.000000000000000000e+00
6.017600000000000119e-04,-1.904349632153180407e-08,0.000000000000000000e+00,4.956503678468195768e-09,0.000000000000000000e+00
6.017760000000000470e-04,-1.925492049783915824e-08,0.000000000000000000e+00,4.745079502160841601e-09,0.000000000000000000e+00
6.017920000000000821e-04,-1.944721639875411531e-08,0.000000000000000000e+00,4.552783601245884527e-09,0.000000000000000000e+00
6.018080000000000087e-04,-1.962019253519393091e-08,0.000000000000000000e+00,4.379807464806068926e-09,0.000000000000000000e+00
6.018240000000000438e-04,-1.977367661125828719e-08,0.000000000000000000e+00,4.226323388741712649e-09,0.000000000000000000e+00
6.018400000000000789e-04,-1.990751569584694597e-08,0.000000000000000000e+00,4.092484304153053869e-09,0.000000000000000000e+00
6.018560000000000056e-04,-2.002157637503896758e-08,0.000000000000000000e+00,3.978423624961032262e-09,0.000000000000000000e+00
6.018720000000000406e-04,-2.011574488508171428e-08,0.000000000000000000e+00,3.884255114918285556e-09,0.000000000000000000e+00
6.018880000000000757e-04,-2.018992722585705459e-08,0.000000000000000000e+00,3.810072774142945255e-09,0.000000000000000000e+00
6.019040000000000024e-04,-2.024404925471159014e-08,0.000000000000000000e+00,3.755950745288409704e-09,0.000000000000000000e+00
6.019200000000000375e-04,-2.027805676055726849e-08,0.000000000000000000e+00,3.721943239442731348e-09,0.000000000000000000e+00
6.019360000000000726e-04,-2.029191551816831262e-08,0.000000000000000000e+00,3.708084481831687222e-09,0.000000000000000000e+00
6.019519999999999992e-04,-2.028561132262008828e-08,0.000000000000000000e+00,3.714388677379911557e-09,0.000000000000000000e+00
6.019680000000000343e-04,-2.025915000383525050e-08,0.000000000000000000e+00,3.740849996164749339e-09,0.000000000000000000e+00
6.019840000000000694e-04,-2.021255742122231944e-08,0.000000000000000000e+00,3.787442578777680398e-09,0.000000000000000000e+00
6.019999999999999961e-04,-2.014587943841154636e-08,0.000000000000000000e+00,3.854120561588453476e-09,0.000000000000000000e+00
6.020160000000000311e-04,-2.005918187811276913e-08,0.000000000000000000e+00,3.940818121887230709e-09,0.000000000000000000e+00
6.020320000000000662e-04,-1.995255045713968028e-08,0.000000000000000000e+00,4.047449542860319561e-09,0.000000000000000000e+00
6.020479999999999929e-04,-1.982609070166462400e-08,0.000000000000000000e+00,4.173909298335375839e-09,0.000000000000000000e+00
6.020640000000000280e-04,-1.967992784278775189e-08,0.000000000000000000e+00,4.320072157212247955e-09,0.000000000000000000e+00
6.020800000000000630e-04,-1.951420669252383570e-08,0.000000000000000000e+00,4.485793307476164145e-09,0.000000000000000000e+00
6.020959999999999897e-04,-1.932909150032955367e-08,0.000000000000000000e+00,4.670908499670446168e-09,0.000000000000000000e+00
6.021120000000000248e-04,-1.912476579031342616e-08,0.000000000000000000e+00,4.875234209686573681e-09,0.000000000000000000e+00
6.021280000000000599e-04,-1.890143217928969746e-08,0.000000000000000000e+00,5.098567820710302381e-09,0.000000000000000000e+00
6.021439999999999865e-04,-1.865931217585658856e-08,0.000000000000000000e+00,5.340687824143411276e-09,0.000000000000000000e+00
6.021600000000000216e-04,-1.839864596069811577e-08,0.000000000000000000e+00,5.601354039301884072e-09,0.000000000000000000e+00
6.021760000000000567e-04,-1.811969214832742733e-08,0.000000000000000000e+00,5.880307851672572507e-09,0.000000000000000000e+00
6.021919999999999834e-04,-1.782272753050795724e-08,0.000000000000000000e+00,6.177272469492042605e-09,0.000000000000000000e+00
6.022080000000000185e-04,-1.750804680160699889e-08,0.000000000000000000e+00,6.491953198393000955e-09,0.000000000000000000e+00
6.022240000000000535e-04,-1.717596226615418534e-08,0.000000000000000000e+00,6.824037733845814504e-09,0.000000000000000000e+00
6.022400000000000886e-04,-1.682680352889508404e-08,0.000000000000000000e+00,7.173196471104915804e-09,0.000000000000000000e+00
6.022560000000000153e-04,-1.646091716764754452e-08,0.000000000000000000e+00,7.539082832352455317e-09,0.000000000000000000e+00
6.022720000000000504e-04,-1.607866638928545751e-08,0.000000000000000000e+00,7.921333610714542329e-09,0.000000000000000000e+00
6.022880000000000855e-04,-1.568043066919141863e-08,0.000000000000000000e+00,8.319569330808581207e-09,0.000000000000000000e+00
6.023040000000000121e-04,-1.526660537453621787e-08,0.000000000000000000e+00,8.733394625463781967e-09,0.000000000000000000e+00
6.023200000000000472e-04,-1.483760137175910982e-08,0.000000000000000000e+00,9.162398628240890017e-09,0.000000000000000000e+00
6.023360000000000823e-04,-1.439384461863859420e-08,0.000000000000000000e+00,9.606155381361405638e-09,0.000000000000000000e+00
6.023520000000000089e-04,-1.393577574135867774e-08,0.000000000000000000e+00,1.006422425864132210e-08,0.000000000000000000e+00
6.023680000000000440e-04,-1.346384959699059685e-08,0.000000000000000000e+00,1.053615040300940299e-08,0.000000000000000000e+00
6.023840000000000791e-04,-1.297853482182439008e-08,0.000000000000000000e+00,1.102146517817560976e-08,0.000000000000000000e+00
6.024000000000000058e-04,-1.248031336599885232e-08,0.000000000000000000e+00,1.151968663400114752e-08,0.000000000000000000e+00
6.024160000000000409e-04,-1.196968001489198855e-08,0.000000000000000000e+00,1.203031998510801129e-08,0.000000000000000000e+00
6.024320000000000759e-04,-1.144714189774725510e-08,0.000000000000000000e+00,1.255285810225274474e-08,0.000000000000000000e+00
6.024480000000000026e-04,-1.091321798402358370e-08,0.000000000000000000e+00,1.308678201597641614e-08,0.000000000000000000e+00
6.024640000000000377e-04,-1.036843856796937444e-08,0.000000000000000000e+00,1.363156143203062540e-08,0.000000000000000000e+00
6.024800000000000728e-04,-9.813344741932376597e-09,0.000000000000000000e+00,1.418665525806762324e-08,0.000000000000000000e+00
6.024959999999999994e-04,-9.248487858928556426e-09,0.000000000000000000e+00,1.475151214107144341e-08,0.000000000000000000e+00
6.025120000000000345e-04,-8.674428985003758011e-09,0.000000000000000000e+00,1.532557101499624183e-08,0.000000000000000000e+00
6.025280000000000696e-04,-8.091738341932097937e-09,0.000000000000000000e+00,1.590826165806790356e-08,0.000000000000000000e+00
6.025439999999999963e-04,-7.500994740804664536e-09,0.000000000000000000e+00,1.649900525919533696e-08,0.000000000000000000e+00
6.025600000000000313e-04,-6.902785007071145982e-09,0.000000000000000000e+00,1.709721499292885303e-08,0.000000000000000000e+00
6.025760000000000664e-04,-6.297703397605514916e-09,0.000000000000000000e+00,1.770229660239448327e-08,0.000000000000000000e+00
6.025919999999999931e-04,-5.686351010374848129e-09,0.000000000000000000e+00,1.831364898962515171e-08,0.000000000000000000e+00
6.026080000000000282e-04,-5.069335187297710198e-09,0.000000000000000000e+00,1.893066481270228964e-08,0.000000000000000000e+00
6.026240000000000633e-04,-4.447268910885309481e-09,0.000000000000000000e+00,1.955273108911468870e-08,0.000000000000000000e+00
6.026399999999999899e-04,-3.820770195264835491e-09,0.000000000000000000e+00,2.017922980473516435e-08,0.000000000000000000e+00
6.026560000000000250e-04,-3.190461472189972972e-09,0.000000000000000000e+00,2.080953852781002646e-08,0.000000000000000000e+00
6.026720000000000601e-04,-2.556968972648582560e-09,0.000000000000000000e+00,2.144303102735141728e-08,0.000000000000000000e+00
6.026879999999999868e-04,-1.920922104681933120e-09,0.000000000000000000e+00,2.207907789531806713e-08,0.000000000000000000e+00
6.027040000000000218e-04,-1.282952828033641130e-09,0.000000000000000000e+00,2.271704717196635871e-08,0.000000000000000000e+00
6.027200000000000569e-04,-6.436950262496371849e-10,0.000000000000000000e+00,2.335630497375036172e-08,0.000000000000000000e+00
6.027359999999999836e-04,-3.783876853029490052e-12,0.000000000000000000e+00,2.399621612314697159e-08,0.000000000000000000e+00
6.027520000000000187e-04,6.361447797803439783e-10,0.000000000000000000e+00,2.463614477978034372e-08,0.000000000000000000e+00
6.027680000000000538e-04,1.275455072218573075e-09,0.000000000000000000e+00,2.527545507221857416e-08,0.000000000000000000e+00
6.027840000000000888e-04,1.913511729814767373e-09,0.000000000000000000e+00,2.591351172981476680e-08,0.000000000000000000e+00
6.028000000000000155e-04,2.549680713964740666e-09,0.000000000000000000e+00,2.654968071396473968e-08,0.000000000000000000e+00
6.028160000000000506e-04,3.183329848154019037e-09,0.000000000000000000e+00,2.718332984815402012e-08,0.000000000000000000e+00
6.028320000000000857e-04,3.813829446168092101e-09,0.000000000000000000e+00,2.781382944616809194e-08,0.000000000000000000e+00
6.028480000000000123e-04,4.440552937841633286e-09,0.000000000000000000e+00,2.844055293784163478e-08,0.000000000000000000e+00
6.028640000000000474e-04,5.062877491724857260e-09,0.000000000000000000e+00,2.906287749172485793e-08,0.000000000000000000e+00
6.028800000000000825e-04,5.680184634048217648e-09,0.000000000000000000e+00,2.968018463404821749e-08,0.000000000000000000e+00
6.028960000000000092e-04,6.291860863370333685e-09,0.000000000000000000e+00,3.029186086337033270e-08,0.000000000000000000e+00
6.029120000000000442e-04,6.897298260298286559e-09,0.000000000000000000e+00,3.089729826029828474e-08,0.000000000000000000e+00
6.029280000000000793e-04,7.495895091674332241e-09,0.000000000000000000e+00,3.149589509167433208e-08,0.000000000000000000e+00
6.029440000000000060e-04,8.087056408628547285e-09,0.000000000000000000e+00,3.208705640862854547e-08,0.000000000000000000e+00
6.029600000000000411e-04,8.670194637903008857e-09,0.000000000000000000e+00,3.267019463790301035e-08,0.000000000000000000e+00
6.029760000000000762e-04,9.244730165859800474e-09,0.000000000000000000e+00,3.324473016585980197e-08,0.000000000000000000e+00
6.029920000000000028e-04,9.810091914592355400e-09,0.000000000000000000e+00,3.381009191459235689e-08,0.000000000000000000e+00
6.030080000000000379e-04,1.036571790956753100e-08,0.000000000000000000e+00,3.436571790956753415e-08,0.000000000000000000e+00
6.030240000000000730e-04,1.091105583823416609e-08,0.000000000000000000e+00,3.491105583823416924e-08,0.000000000000000000e+00
6.030399999999999996e-04,1.144556359904286955e-08,0.000000000000000000e+00,3.544556359904287105e-08,0.000000000000000000e+00
6.030560000000000347e-04,1.196870984033128980e-08,0.000000000000000000e+00,3.596870984033128798e-08,0.000000000000000000e+00
6.030720000000000698e-04,1.247997448853917114e-08,0.000000000000000000e+00,3.647997448853917429e-08,0.000000000000000000e+00
6.030879999999999965e-04,1.297884926522811123e-08,0.000000000000000000e+00,3.697884926522810941e-08,0.000000000000000000e+00
6.031040000000000316e-04,1.346483819239201774e-08,0.000000000000000000e+00,3.746483819239201923e-08,0.000000000000000000e+00
6.031200000000000666e-04,1.393745808555591916e-08,0.000000000000000000e+00,3.793745808555591734e-08,0.000000000000000000e+00
6.031359999999999933e-04,1.439623903417288458e-08,0.000000000000000000e+00,3.839623903417288442e-08,0.000000000000000000e+00
6.031520000000000284e-04,1.484072486884142849e-08,0.000000000000000000e+00,3.884072486884142668e-08,0.000000000000000000e+00
6.031680000000000635e-04,1.527047361487886082e-08,0.000000000000000000e+00,3.927047361487886066e-08,0.000000000000000000e+00
6.031839999999999901e-04,1.568505793179958694e-08,0.000000000000000000e+00,3.968505793179958678e-08,0.000000000000000000e+00
6.032000000000000252e-04,1.608406553826136463e-08,0.000000000000000000e+00,4.008406553826136778e-08,0.000000000000000000e+00
6.032160000000000603e-04,1.646709962205694620e-08,0.000000000000000000e+00,4.046709962205694935e-08,0.000000000000000000e+00
